,current_pct,employer_cap
1361,4.0,4.5
1362,5.25,8.5
1363,6.0,6.25
1364,8.5,5.5
1365,7.25,5.0
1366,2.0,5.5
1367,4.0,8.25
1368,10.5,6.5
1369,8.0,8.0
1370,6.5,13.75
1371,9.0,11.75
1372,5.75,7.5
1373,10.5,10.5
1374,8.5,14.0
1375,6.0,8.5
1376,14.75,8.5
1377,7.25,8.5
1378,11.25,6.0
1379,10.75,0.5
1380,4.25,4.0
1381,5.75,8.25
1382,12.75,5.75
1383,6.25,10.25
1384,8.25,4.25
1385,5.5,11.25
1386,9.5,10.75
1387,5.5,10.0
1388,11.0,2.75
1389,8.75,5.25
1390,9.5,5.75
1391,11.25,8.5
1392,8.25,4.5
1393,6.5,8.0
1394,3.5,8.75
1395,10.75,16.75
1396,11.5,7.0
1397,14.0,10.5
1398,9.75,6.5
1399,4.5,13.5
1400,12.75,5.0
1401,6.25,2.0
1402,6.0,11.25
1403,9.25,7.75
1404,5.25,5.75
1405,9.5,5.75
1406,6.5,10.5
1407,11.75,11.25
1408,10.0,15.5
1409,3.75,15.75
1410,10.75,12.75
1411,6.75,9.5
1412,14.75,7.0
1413,6.5,11.25
1414,9.75,4.5
1415,7.0,10.5
1416,6.5,13.5
1417,7.0,6.0
1418,11.25,10.25
1419,6.75,5.25
1420,5.0,9.5
1421,10.0,8.25
1422,6.0,10.0
1423,11.0,14.75
1424,9.5,7.5
1425,9.0,11.25
1426,10.25,11.5
1427,12.75,6.75
1428,8.75,6.25
1429,6.5,11.0
1430,11.75,4.5
1431,10.0,15.75
1432,9.0,8.5
1433,3.5,9.0
1434,10.0,7.5
1435,7.25,16.25
1436,1.75,2.5
1437,1.0,7.25
1438,5.75,10.0
1439,2.0,6.0
1440,8.0,7.25
1441,3.5,3.75
1442,6.5,14.0
1443,7.0,12.5
1444,4.25,8.0
1445,6.5,11.0
1446,6.5,4.0
1447,11.0,14.0
1448,13.5,8.25
1449,11.75,5.75
1450,4.25,4.5
1451,11.0,7.5
1452,11.75,9.5
1453,2.25,9.25
1454,6.25,7.0
1455,10.25,3.75
1456,6.0,13.25
1457,11.0,10.5
1458,9.0,7.25
1459,9.75,9.0
1460,13.25,7.0
1461,11.25,5.75
1462,4.0,2.75
1463,5.25,10.5
1464,9.0,12.75
1465,5.0,7.0
1466,9.0,8.5
1467,8.75,12.0
1468,4.0,9.75
1469,8.0,4.5
1470,5.5,6.0
1471,6.5,3.5
1472,8.5,15.25
1473,11.5,10.25
1474,4.0,3.75
1475,10.75,6.5
1476,9.0,6.0
1477,8.25,13.0
1478,6.5,3.5
1479,8.75,6.5
1480,4.25,5.75
1481,6.25,9.5
1482,10.5,11.25
1483,9.0,3.0
1484,9.5,6.25
1485,16.25,5.5
1486,6.0,3.0
1487,9.75,5.75
1488,5.0,5.5
1489,13.25,7.0
1490,6.75,5.25
1491,7.75,8.75
1492,3.0,9.5
1493,8.5,7.0
1494,3.75,4.0
1495,14.25,11.75
1496,7.0,10.5
1497,4.75,8.25
1498,7.75,9.0
1499,5.75,8.75
1500,1.5,7.75
1501,7.5,8.75
1502,4.5,5.0
1503,7.75,9.5
1504,12.5,12.75
1505,11.5,6.5
1506,12.0,10.25
1507,8.0,5.75
1508,7.75,6.25
1509,3.75,8.75
1510,9.25,5.0
1511,12.0,10.5
1512,8.75,12.25
1513,15.75,8.5
1514,7.75,5.75
1515,11.75,7.75
1516,4.25,8.75
1517,10.75,3.75
1518,8.0,15.0
1519,7.75,5.5
1520,10.5,8.5
1521,6.5,2.0
1522,9.5,5.25
1523,8.5,4.75
1524,4.5,11.25
1525,3.5,5.0
1526,11.75,8.75
1527,5.75,11.5
1528,8.0,8.25
1529,8.0,10.5
1530,9.0,2.5
1531,11.75,7.5
1532,7.0,7.25
1533,4.75,3.75
1534,10.5,5.25
1535,5.25,5.5
1536,11.25,10.75
1537,8.5,7.5
1538,4.75,6.25
1539,8.0,4.0
1540,11.5,1.75
1541,2.75,5.75
1542,2.25,7.75
1543,4.75,5.0
1544,8.25,1.75
1545,10.25,11.5
1546,5.0,4.0
1547,4.0,14.0
1548,13.0,5.25
1549,13.0,9.25
1550,9.75,9.25
1551,12.5,5.0
1552,3.25,14.0
1553,4.75,9.5
1554,3.25,6.75
1555,8.25,7.75
1556,9.0,6.5
1557,4.25,7.75
1558,9.75,8.75
1559,7.0,7.25
1560,7.5,6.5
1561,9.0,5.5
1562,7.75,4.0
1563,7.5,10.5
1564,3.0,4.75
1565,3.75,13.5
1566,2.75,5.5
1567,5.0,8.75
1568,11.25,9.5
1569,5.5,9.5
1570,6.5,4.25
1571,9.0,4.5
1572,7.5,9.0
1573,5.75,10.75
1574,9.0,7.0
1575,8.75,2.5
1576,10.75,4.0
1577,5.75,12.25
1578,7.0,5.0
1579,7.0,6.0
1580,5.0,6.0
1581,6.5,7.5
1582,9.75,7.5
1583,4.75,10.5
1584,9.75,8.0
1585,3.5,13.5
1586,8.75,12.75
1587,7.25,8.25
1588,11.25,11.25
1589,6.25,12.0
1590,5.75,7.75
1591,4.25,6.75
1592,8.5,3.0
1593,9.5,2.25
1594,7.25,13.75
1595,8.5,9.5
1596,9.0,10.5
1597,7.5,12.25
1598,7.5,5.25
1599,9.75,11.25
1600,7.75,6.5
1601,16.0,7.0
1602,12.5,10.0
1603,8.25,11.0
1604,3.0,8.25
1605,8.0,11.0
1606,10.5,11.5
1607,4.25,6.25
1608,8.5,1.0
1609,7.25,9.25
1610,15.25,13.75
1611,5.5,6.25
1612,13.25,6.75
1613,6.25,13.0
1614,8.25,9.5
1615,6.75,10.75
1616,4.75,9.25
1617,4.75,5.5
1618,6.75,8.0
1619,8.75,5.25
1620,11.75,11.5
1621,6.5,7.75
1622,12.25,13.0
1623,12.75,11.0
1624,8.75,6.75
1625,7.75,11.5
1626,9.5,3.5
1627,3.75,9.25
1628,4.25,1.25
1629,6.5,8.75
1630,5.75,7.25
1631,9.5,8.0
1632,7.25,7.5
1633,14.0,4.5
1634,3.75,9.5
1635,8.25,8.0
1636,6.25,6.5
1637,11.75,6.0
1638,14.25,5.5
1639,4.75,5.75
1640,2.5,3.25
1641,6.5,3.25
1642,8.25,6.5
1643,4.5,11.75
1644,6.25,5.75
1645,6.25,15.75
1646,11.75,4.5
1647,3.25,6.0
1648,5.25,6.75
1649,7.25,14.5
1650,8.5,7.0
1651,11.5,4.5
1652,7.0,7.0
1653,6.25,4.5
1654,3.5,4.5
1655,7.75,7.75
1656,6.0,11.75
1657,1.5,16.0
1658,11.75,6.5
1659,11.0,4.5
1660,13.0,7.75
1661,10.25,5.25
1662,9.75,6.25
1663,8.5,10.0
1664,8.5,6.25
1665,7.25,6.5
1666,7.5,10.75
1667,12.0,5.0
1668,9.75,7.0
1669,6.5,11.25
1670,1.5,6.25
1671,6.5,6.25
1672,10.25,7.75
1673,13.0,7.5
1674,7.75,8.75
1675,4.0,7.0
1676,6.75,1.25
1677,10.0,7.0
1678,6.75,7.5
1679,8.5,10.0
1680,5.75,15.75
1681,4.75,2.0
1682,10.25,4.25
1683,5.5,5.75
1684,1.25,9.0
1685,5.0,9.75
1686,6.75,7.25
1687,11.0,3.0
1688,5.75,4.25
1689,9.25,14.5
1690,4.5,5.25
1691,6.75,14.5
1692,11.5,15.0
1693,8.5,10.25
1694,10.0,12.75
1695,7.5,8.0
1696,8.75,8.25
1697,9.0,10.5
1698,5.75,11.75
1699,2.75,10.75
1700,5.0,6.25
1701,5.25,9.25
1702,8.75,5.75
1703,8.5,6.75
1704,4.0,6.25
1705,6.0,5.0
1706,8.75,12.5
1707,8.5,10.25
1708,9.75,6.75
1709,8.25,14.5
1710,12.75,9.75
1711,2.75,9.5
1712,5.25,2.25
1713,8.0,13.75
1714,7.5,4.0
1715,10.5,9.75
1716,15.75,13.75
1717,11.5,6.25
1718,8.5,6.5
1719,2.25,3.5
1720,4.75,9.0
1721,8.0,11.0
1722,7.0,13.25
1723,11.0,3.75
1724,11.0,14.5
1725,8.5,4.25
1726,6.25,11.25
1727,3.25,4.0
1728,4.75,7.75
1729,5.75,8.0
1730,7.0,6.75
1731,7.25,7.0
1732,4.5,4.25
1733,7.75,11.25
1734,3.5,10.0
1735,4.25,14.25
1736,7.0,9.0
1737,5.0,3.0
1738,3.5,4.75
1739,13.25,3.5
1740,9.0,6.0
1741,5.75,5.25
1742,9.5,8.75
1743,10.0,8.0
1744,7.75,4.5
1745,12.25,10.5
1746,4.5,5.75
1747,6.75,14.75
1748,11.25,12.25
1749,5.5,14.0
1750,12.75,11.0
1751,6.75,8.75
1752,6.75,6.5
1753,5.5,13.25
1754,6.5,6.5
1755,4.75,10.25
1756,9.5,15.5
1757,10.5,5.5
1758,6.0,3.25
1759,13.5,6.5
1760,9.5,9.0
1761,2.0,6.25
1762,7.0,4.5
1763,13.0,5.75
1764,5.75,4.0
1765,2.5,2.75
1766,12.25,8.75
1767,7.5,11.75
1768,8.0,7.25
1769,3.5,6.25
1770,9.25,14.5
1771,6.0,8.5
1772,1.5,7.25
1773,10.0,6.75
1774,2.0,9.25
1775,6.5,8.25
1776,10.25,8.5
1777,5.75,13.0
1778,3.75,10.25
1779,11.0,9.0
1780,12.25,12.25
1781,10.75,4.25
1782,7.25,6.25
1783,9.75,5.0
1784,10.25,6.75
1785,3.5,6.5
1786,7.5,8.25
1787,6.25,10.25
1788,9.0,6.0
1789,14.75,5.75
1790,7.0,5.5
1791,11.25,7.0
1792,8.25,6.5
1793,9.0,6.5
1794,9.25,11.75
1795,3.75,1.0
1796,7.0,8.25
1797,4.75,4.75
1798,8.5,5.25
1799,11.5,8.0
1800,7.0,10.75
1801,7.0,12.75
1802,11.0,8.25
1803,6.5,8.5
1804,11.5,4.25
1805,8.25,5.0
1806,9.75,3.0
1807,9.5,13.25
1808,5.0,9.0
1809,4.0,13.5
1810,8.0,10.0
1811,6.75,1.75
1812,7.25,10.5
1813,12.25,7.25
1814,10.75,14.5
1815,9.0,3.75
1816,1.25,6.5
1817,10.0,8.0
1818,6.5,8.75
1819,8.5,7.75
1820,3.0,12.0
1821,5.5,4.25
1822,8.25,4.0
1823,8.5,8.5
1824,6.5,8.75
1825,11.75,9.5
1826,6.5,7.75
1827,9.25,5.0
1828,4.5,7.25
1829,9.0,6.25
1830,9.25,9.0
1831,8.25,6.5
1832,8.75,1.75
1833,11.5,6.75
1834,8.0,8.5
1835,9.75,5.25
1836,7.0,0.75
1837,4.25,7.5
1838,9.5,9.75
1839,13.75,10.5
1840,3.75,6.5
1841,13.0,11.5
1842,5.5,4.25
1843,7.25,11.5
1844,5.25,3.0
1845,10.5,2.75
1846,10.75,9.75
1847,7.5,9.5
1848,11.5,2.75
1849,10.5,5.0
1850,8.75,11.0
1851,6.75,7.5
1852,8.5,6.75
1853,6.5,7.75
1854,5.75,10.25
1855,4.75,14.0
1856,5.5,10.0
1857,5.5,8.0
1858,3.5,14.0
1859,5.25,2.25
1860,4.25,12.5
1861,12.0,5.75
1862,4.75,12.5
1863,9.5,13.25
1864,1.75,14.25
1865,11.75,6.5
1866,3.0,6.0
1867,11.0,3.0
1868,8.0,3.0
1869,10.0,9.5
1870,7.75,5.5
1871,9.25,4.75
1872,6.0,7.25
1873,9.75,9.25
1874,13.5,6.75
1875,1.0,11.75
1876,8.75,1.75
1877,9.5,1.5
1878,6.0,7.5
1879,8.0,13.75
1880,11.5,10.0
1881,7.5,5.75
1882,7.0,5.25
1883,4.0,9.5
1884,7.5,9.0
1885,3.0,6.25
1886,6.0,8.5
1887,5.5,8.0
1888,3.5,9.75
1889,8.25,11.5
1890,8.0,9.25
1891,3.5,6.5
1892,6.0,7.75
1893,8.0,17.25
1894,5.25,5.75
1895,10.25,8.0
1896,10.5,10.5
1897,7.25,12.5
1898,8.25,14.5
1899,7.0,10.75
1900,5.75,9.25
1901,3.25,13.75
1902,2.5,3.25
1903,11.75,4.25
1904,6.0,13.5
1905,14.0,6.25
1906,6.0,11.25
1907,4.25,3.5
1908,7.5,7.25
1909,4.25,6.25
1910,11.75,9.5
1911,8.5,5.0
1912,3.25,3.75
1913,3.25,8.0
1914,6.0,2.5
1915,6.5,9.0
1916,3.5,4.75
1917,15.75,3.5
1918,3.5,11.5
1919,7.0,10.25
1920,6.5,3.0
1921,3.5,8.0
1922,2.75,6.0
1923,12.5,4.75
1924,5.0,6.25
1925,4.5,4.5
1926,5.0,5.5
1927,11.0,8.5
1928,5.0,12.25
1929,7.75,3.0
1930,10.0,7.5
1931,7.75,8.0
1932,6.0,16.5
1933,12.25,15.25
1934,2.75,8.75
1935,13.75,5.0
1936,8.75,8.0
1937,4.75,3.75
1938,7.0,4.25
1939,5.25,11.75
1940,8.25,9.75
1941,5.75,10.25
1942,4.0,11.5
1943,8.25,7.5
1944,13.5,11.0
1945,4.0,8.0
1946,11.25,12.0
1947,8.75,10.5
1948,13.25,7.5
1949,4.0,4.5
1950,7.5,5.0
1951,11.5,12.0
1952,10.75,4.5
1953,9.5,11.0
1954,6.75,6.75
1955,13.75,7.0
1956,9.0,14.5
1957,11.0,11.0
1958,12.25,8.5
1959,9.0,1.5
1960,11.75,5.25
1961,8.0,11.75
1962,11.75,8.5
1963,2.75,9.75
1964,13.75,8.0
1965,3.75,12.0
1966,7.5,14.5
1967,15.0,9.25
1968,5.5,10.75
1969,13.0,7.25
1970,6.75,7.0
1971,5.5,6.0
1972,8.25,2.25
1973,8.5,9.5
1974,7.75,3.75
1975,15.0,8.75
1976,3.0,6.5
1977,7.5,5.0
1978,4.25,11.75
1979,10.75,8.25
1980,4.75,2.5
1981,10.25,5.5
1982,11.5,6.25
1983,6.0,2.5
1984,10.75,10.75
1985,6.0,4.75
1986,3.0,7.25
1987,4.25,5.75
1988,4.75,9.75
1989,8.5,7.5
1990,12.0,7.25
1991,5.25,9.25
1992,11.25,4.0
1993,2.5,11.5
1994,11.25,6.0
1995,6.25,9.25
1996,6.25,6.0
1997,7.5,7.75
1998,8.75,14.0
1999,8.5,12.0
2000,4.75,4.25
2001,8.25,10.75
2002,5.25,8.0
2003,3.0,6.25
2004,8.0,9.0
2005,8.0,8.5
2006,3.5,10.5
2007,6.25,3.0
2008,2.75,10.5
2009,12.5,13.25
2010,4.25,5.0
2011,7.25,7.5
2012,7.25,5.25
2013,12.5,11.75
2014,2.0,12.25
2015,13.75,5.75
2016,11.25,8.5
2017,8.25,7.0
2018,9.0,4.5
2019,8.0,10.0
2020,4.0,12.25
2021,8.25,6.75
2022,9.75,9.0
2023,10.25,6.0
2024,6.5,8.25
2025,7.5,9.75
2026,6.25,14.75
2027,2.0,6.0
2028,9.5,2.75
2029,3.5,12.75
2030,4.75,9.5
2031,2.0,13.0
2032,4.0,7.25
2033,6.0,3.25
2034,3.25,12.75
2035,12.0,7.0
2036,2.0,4.25
2037,6.0,8.5
2038,3.75,6.25
2039,6.5,5.25
2040,8.25,12.25
2041,7.75,9.5
2042,9.75,6.25
2043,13.0,8.5
2044,2.25,4.25
2045,8.75,8.5
2046,13.0,9.75
2047,5.0,10.25
2048,5.75,5.75
2049,6.0,10.75
2050,7.25,8.75
2051,4.25,10.5
2052,8.0,6.0
2053,6.75,9.75
2054,10.75,8.75
2055,7.5,11.5
2056,13.75,10.5
2057,5.0,3.5
2058,12.75,9.25
2059,3.25,12.75
2060,5.75,6.5
2061,8.75,5.5
2062,4.75,6.75
2063,8.75,9.0
2064,5.5,14.0
2065,3.75,7.0
2066,7.5,9.0
2067,3.0,8.25
2068,6.75,11.5
2069,5.75,2.0
2070,12.25,4.75
2071,7.25,8.25
2072,12.0,9.75
2073,4.25,7.5
2074,13.25,9.5
2075,8.75,4.75
2076,5.25,6.0
2077,6.0,7.0
2078,8.0,12.0
2079,9.5,9.0
2080,4.25,5.75
2081,12.75,10.5
2082,4.5,13.5
2083,2.75,7.0
2084,5.0,10.25
2085,14.5,8.0
2086,6.5,7.0
2087,6.5,2.25
2088,9.75,6.75
2089,7.5,3.0
2090,11.5,10.0
2091,4.25,11.25
2092,12.25,8.0
2093,9.75,7.0
2094,0.75,6.0
2095,8.5,5.25
2096,6.0,4.0
2097,8.5,7.75
2098,4.0,7.0
2099,11.25,10.25
2100,12.75,2.75
2101,4.75,5.25
2102,8.75,10.25
2103,8.25,3.25
2104,5.5,8.25
2105,7.25,8.75
2106,7.5,9.25
2107,6.0,6.5
2108,11.75,7.75
2109,7.5,5.25
2110,9.75,3.5
2111,8.25,7.25
2112,4.75,11.25
2113,9.5,14.25
2114,6.75,8.0
2115,12.75,3.75
2116,9.75,11.25
2117,14.5,7.0
2118,13.0,7.25
2119,5.25,6.25
2120,5.25,13.5
2121,3.0,11.25
2122,5.25,5.75
2123,8.0,7.25
2124,7.75,6.5
2125,4.25,8.5
2126,8.0,4.25
2127,8.75,6.0
2128,7.25,10.0
2129,4.75,5.75
2130,11.5,15.0
2131,8.0,10.5
2132,6.75,2.75
2133,4.75,5.5
2134,15.25,6.25
2135,9.25,8.75
2136,4.75,4.75
2137,8.0,6.25
2138,8.75,3.5
2139,7.25,5.75
2140,9.0,11.25
2141,4.25,5.75
2142,6.0,10.0
2143,9.0,4.75
2144,12.0,9.75
2145,5.25,3.5
2146,9.25,7.25
2147,10.5,2.75
2148,9.5,7.25
2149,5.75,8.5
2150,16.0,5.0
2151,5.0,4.75
2152,7.75,9.5
2153,5.25,12.25
2154,7.0,2.5
2155,7.25,12.75
2156,4.0,11.5
2157,13.0,10.25
2158,14.0,3.75
2159,8.25,7.75
2160,5.75,12.25
2161,9.75,9.0
2162,6.25,7.0
2163,10.0,10.5
2164,5.25,5.25
2165,6.5,6.5
2166,5.0,6.5
2167,8.25,9.5
2168,7.25,5.0
2169,6.5,9.5
2170,10.25,8.5
2171,6.75,7.25
2172,6.25,11.0
2173,7.5,6.75
2174,11.0,7.0
2175,13.0,10.25
2176,5.25,4.75
2177,16.0,5.75
2178,8.75,7.5
2179,5.5,10.25
2180,8.25,4.0
2181,3.75,5.5
2182,6.25,1.0
2183,9.5,7.75
2184,12.5,4.75
2185,3.75,9.5
2186,3.0,5.25
2187,7.5,6.75
2188,7.0,7.75
2189,10.5,8.25
2190,3.0,10.5
2191,9.0,9.25
2192,9.25,8.5
2193,14.75,4.0
2194,9.25,2.25
2195,4.25,9.75
2196,5.5,9.5
2197,5.0,10.25
2198,8.0,7.75
2199,14.0,11.25
2200,4.75,13.5
2201,7.0,10.5
2202,0.75,10.5
2203,12.75,4.75
2204,10.75,5.5
2205,8.75,5.25
2206,5.0,6.0
2207,4.0,6.0
2208,5.75,7.75
2209,11.25,10.25
2210,9.5,8.0
2211,3.0,6.0
2212,10.25,10.75
2213,8.0,6.0
2214,4.75,8.5
2215,3.5,8.5
2216,11.75,11.0
2217,7.5,10.25
2218,0.75,10.25
2219,10.25,8.75
2220,2.5,8.5
2221,3.5,8.75
2222,4.25,6.5
2223,11.25,9.75
2224,10.25,12.5
2225,7.75,3.0
2226,5.5,13.5
2227,8.0,4.5
2228,7.25,8.5
2229,8.0,6.5
2230,8.25,8.75
2231,8.75,2.75
2232,8.75,2.0
2233,5.5,3.0
2234,2.75,7.75
2235,6.0,14.0
2236,3.5,15.75
2237,7.0,7.0
2238,7.75,3.0
2239,4.0,3.25
2240,7.5,5.0
2241,4.25,12.25
2242,8.0,11.25
2243,4.5,6.0
2244,8.25,3.5
2245,3.75,4.5
2246,7.5,5.25
2247,4.25,4.25
2248,6.0,2.5
2249,8.75,4.5
2250,4.25,8.5
2251,1.75,17.25
2252,1.75,2.25
2253,8.0,4.75
2254,10.75,8.0
2255,12.0,8.5
2256,11.25,5.0
2257,5.5,1.75
2258,15.75,4.25
2259,12.5,7.25
2260,12.5,11.0
2261,5.0,8.5
2262,10.5,3.25
2263,8.25,11.25
2264,5.0,11.25
2265,13.5,7.0
2266,3.75,9.75
2267,4.25,8.5
2268,9.0,14.5
2269,5.75,2.75
2270,5.25,10.75
2271,5.5,9.0
2272,10.5,11.75
2273,14.5,3.0
2274,8.75,10.0
2275,8.5,8.75
2276,7.75,11.75
2277,7.75,7.75
2278,10.5,7.25
2279,2.75,8.0
2280,6.5,2.25
2281,4.0,12.0
2282,7.25,4.75
2283,8.75,10.5
2284,8.0,9.75
2285,13.5,4.0
2286,10.75,6.75
2287,2.0,2.0
2288,8.75,12.5
2289,12.25,7.0
2290,9.75,8.25
2291,12.5,3.0
2292,9.25,11.75
2293,11.75,11.25
2294,8.75,6.25
2295,8.25,5.0
2296,9.25,6.0
2297,5.75,13.75
2298,4.75,8.25
2299,8.5,12.0
2300,6.0,9.5
2301,11.5,4.75
2302,13.75,3.75
2303,4.25,5.0
2304,2.25,4.0
2305,4.0,1.0
2306,6.5,4.25
2307,12.75,13.25
2308,11.75,15.75
2309,3.75,12.75
2310,10.0,4.75
2311,6.25,6.25
2312,6.5,15.5
2313,6.0,7.0
2314,8.0,6.75
2315,9.25,6.75
2316,7.5,8.5
2317,6.5,12.5
2318,15.75,6.5
2319,12.75,5.75
2320,11.75,3.5
2321,11.5,12.5
2322,7.5,6.0
2323,6.25,6.0
2324,13.0,9.75
2325,10.75,8.25
2326,2.5,6.25
2327,4.5,8.25
2328,12.5,4.0
2329,6.5,11.0
2330,11.75,3.25
2331,7.25,6.25
2332,10.5,4.0
2333,5.75,3.75
2334,9.5,4.0
2335,3.25,13.25
2336,11.0,11.5
2337,10.0,2.5
2338,11.5,7.5
2339,4.5,4.75
2340,9.75,8.25
2341,7.0,5.5
2342,5.0,7.75
2343,9.0,11.5
2344,5.0,12.0
2345,7.5,5.25
2346,2.0,7.25
2347,11.5,5.75
2348,7.25,6.75
2349,6.5,10.0
2350,8.75,10.25
2351,11.25,2.0
2352,3.25,8.25
2353,10.0,12.25
2354,4.75,9.5
2355,8.5,5.75
2356,5.25,9.75
2357,2.75,2.75
2358,5.0,8.75
2359,5.0,11.0
2360,9.75,9.5
2361,5.75,7.5
2362,11.0,12.5
2363,7.0,8.0
2364,6.0,4.75
2365,12.0,6.5
2366,3.25,12.75
2367,8.0,6.75
2368,4.5,6.0
2369,8.0,8.25
2370,11.25,2.5
2371,8.25,9.0
2372,7.25,7.0
2373,3.0,4.5
2374,7.75,8.0
2375,11.25,6.75
2376,6.75,4.0
2377,7.5,12.0
2378,7.25,8.25
2379,12.25,4.5
2380,3.0,14.75
2381,10.5,14.25
2382,13.25,7.25
2383,15.0,15.0
2384,8.75,6.0
2385,5.25,11.25
2386,11.5,6.25
2387,7.0,4.0
2388,1.25,12.0
2389,8.5,5.0
2390,7.25,5.75
2391,14.5,7.0
2392,4.25,7.5
2393,5.25,8.25
2394,14.75,7.75
2395,7.0,7.75
2396,10.0,14.0
2397,12.25,4.75
2398,5.0,4.75
2399,8.75,13.75
2400,8.0,14.75
2401,8.0,8.75
2402,10.75,8.0
2403,7.75,16.0
2404,11.0,7.0
2405,9.25,8.75
2406,7.5,6.0
2407,5.75,13.25
2408,7.75,7.75
2409,7.5,7.25
2410,7.25,8.5
2411,9.75,14.75
2412,8.75,8.25
2413,7.5,7.75
2414,5.0,9.25
2415,7.75,5.5
2416,12.0,8.25
2417,9.0,9.75
2418,11.25,12.0
2419,15.75,11.0
2420,7.25,15.5
2421,9.25,7.75
2422,6.5,1.75
2423,14.75,7.5
2424,15.25,0.5
2425,6.75,10.0
2426,5.25,8.75
2427,7.0,12.5
2428,8.5,5.25
2429,6.75,9.0
2430,9.0,12.75
2431,7.0,2.5
2432,7.75,7.0
2433,10.5,8.75
2434,10.25,7.75
2435,9.75,4.0
2436,14.5,10.0
2437,6.25,8.5
2438,7.75,6.75
2439,4.25,12.5
2440,7.75,8.75
2441,6.25,12.25
2442,4.5,8.0
2443,10.0,2.0
2444,8.25,7.0
2445,17.25,7.5
2446,13.75,9.25
2447,3.25,5.75
2448,9.5,2.0
2449,7.0,6.5
2450,2.75,5.25
2451,5.5,5.0
2452,7.0,8.5
2453,14.25,3.5
2454,7.0,7.0
2455,6.75,4.75
2456,4.75,6.0
2457,14.25,13.25
2458,3.25,4.0
2459,8.75,11.5
2460,7.5,12.0
2461,8.25,5.5
2462,5.0,4.25
2463,10.75,7.75
2464,5.5,7.75
2465,5.75,3.25
2466,10.0,5.75
2467,8.25,8.5
2468,10.0,5.75
2469,8.5,5.0
2470,2.0,7.25
2471,5.5,11.0
2472,3.75,8.75
2473,11.0,5.25
2474,1.25,9.5
2475,8.75,9.25
2476,2.0,10.5
2477,5.0,14.25
2478,4.5,7.5
2479,8.75,5.5
2480,7.5,7.0
2481,14.25,12.5
2482,4.75,7.25
2483,7.25,6.0
2484,3.75,9.75
2485,14.5,6.0
2486,10.75,7.25
2487,11.75,10.75
2488,6.25,6.25
2489,8.0,6.0
2490,12.75,12.25
2491,14.25,7.75
2492,11.25,9.25
2493,17.0,8.0
2494,11.25,4.75
2495,6.25,7.25
2496,6.25,4.0
2497,4.5,1.0
2498,7.5,5.5
2499,7.25,16.5
2500,5.75,1.75
2501,8.5,9.75
2502,8.75,6.25
2503,7.5,1.5
2504,5.25,10.0
2505,10.75,9.5
2506,2.5,8.25
2507,15.5,6.5
2508,9.0,6.75
2509,5.0,12.5
2510,4.75,8.25
2511,5.25,12.0
2512,8.5,5.5
2513,7.25,6.75
2514,7.75,5.75
2515,3.0,8.0
2516,10.0,4.5
2517,12.25,9.25
2518,10.25,7.75
2519,12.5,2.0
2520,4.75,7.5
2521,3.5,4.75
2522,12.0,9.25
2523,13.0,14.25
2524,8.5,4.75
2525,11.25,15.25
2526,6.75,5.75
2527,2.75,1.25
2528,5.25,8.0
2529,6.0,4.5
2530,7.75,5.5
2531,8.75,13.5
2532,4.5,5.25
2533,12.0,7.25
2534,7.0,6.75
2535,5.5,5.25
2536,5.0,9.0
2537,3.0,3.25
2538,11.5,8.0
2539,3.75,5.75
2540,6.75,7.5
2541,11.0,1.25
2542,2.5,7.25
2543,6.75,10.0
2544,7.5,13.25
2545,6.5,8.25
2546,10.0,10.75
2547,5.25,7.25
2548,6.75,3.75
2549,11.0,6.75
2550,10.0,7.25
2551,6.5,6.5
2552,9.25,12.75
2553,3.5,4.75
2554,7.75,6.25
2555,8.0,7.25
2556,16.5,13.25
2557,3.0,9.0
2558,11.5,6.0
2559,9.75,12.5
2560,2.5,7.5
2561,7.75,7.0
2562,12.25,11.0
2563,8.25,6.75
2564,12.5,11.0
2565,9.25,4.25
2566,7.0,16.75
2567,1.75,5.0
2568,10.25,9.75
2569,9.5,13.0
2570,14.25,11.0
2571,13.0,8.25
2572,6.0,7.25
2573,10.5,11.5
2574,7.75,7.75
2575,6.0,11.5
2576,8.0,8.5
2577,8.25,14.0
2578,5.5,6.5
2579,10.0,12.0
2580,8.5,5.75
2581,13.0,12.25
2582,7.75,6.25
2583,3.75,8.75
2584,9.25,11.75
2585,9.5,7.0
2586,5.75,6.25
2587,7.75,11.5
2588,4.0,9.25
2589,6.5,8.75
2590,5.75,7.5
2591,6.75,6.0
2592,9.5,7.5
2593,14.0,3.0
2594,3.75,8.75
2595,1.25,3.0
2596,3.5,7.25
2597,4.0,8.75
2598,10.75,13.25
2599,1.75,15.0
2600,6.5,8.0
2601,1.5,4.75
2602,10.75,12.75
2603,6.25,9.25
2604,8.0,4.5
2605,8.75,8.0
2606,3.5,10.0
2607,4.25,6.0
2608,11.75,3.25
2609,10.0,5.5
2610,8.0,6.75
2611,12.25,7.5
2612,6.0,1.25
2613,7.0,4.5
2614,15.0,12.5
2615,7.5,3.0
2616,11.25,8.0
2617,5.5,7.25
2618,7.0,8.75
2619,5.25,13.0
2620,9.25,12.5
2621,5.5,7.5
2622,9.75,3.5
2623,6.0,3.25
2624,7.5,7.25
2625,8.75,6.0
2626,4.5,3.0
2627,10.25,16.0
2628,3.5,11.25
2629,3.5,4.75
2630,10.5,9.75
2631,9.0,5.25
