,last_login
2141,45.1
2142,41.1
2143,15.4
2144,10.2
2145,5.3
2146,14.8
2147,0.9
2148,6.1
2149,0.9
2150,34.9
2151,11.3
2152,9.2
2153,5.3
2154,0.4
2155,42.9
2156,37.7
2157,14.9
2158,11.5
2159,64.2
2160,3.0
2161,74.8
2162,48.5
2163,14.6
2164,6.1
2165,17.0
2166,2.8
2167,36.5
2168,0.4
2169,16.0
2170,2.4
2171,8.8
2172,41.2
2173,19.5
2174,43.7
2175,36.3
2176,85.0
2177,2.8
2178,26.0
2179,198.4
2180,31.1
2181,33.2
2182,149.8
2183,44.0
2184,52.0
2185,57.4
2186,73.7
2187,36.0
2188,7.6
2189,8.7
2190,24.2
2191,15.0
2192,21.0
2193,62.0
2194,24.2
2195,132.3
2196,28.6
2197,8.8
2198,17.4
2199,3.0
2200,24.8
2201,95.2
2202,27.2
2203,2.3
2204,57.0
2205,9.0
2206,24.1
2207,42.1
2208,53.5
2209,11.8
2210,22.0
2211,20.5
2212,16.7
2213,19.4
2214,31.6
2215,4.0
2216,39.1
2217,23.0
2218,42.0
2219,4.9
2220,6.1
2221,21.3
2222,0.7
2223,16.1
2224,47.1
2225,4.6
2226,55.7
2227,19.3
2228,20.2
2229,50.8
2230,19.3
2231,0.7
2232,14.6
2233,17.6
2234,28.1
2235,1.3
2236,11.2
2237,12.3
2238,27.1
2239,11.9
2240,18.1
2241,14.8
2242,19.1
2243,34.1
2244,7.1
2245,115.7
2246,47.9
2247,55.3
2248,12.5
2249,6.1
2250,16.2
2251,103.8
2252,5.6
2253,43.2
2254,66.6
2255,13.5
2256,1.2
2257,20.6
2258,57.3
2259,16.4
2260,6.6
2261,15.2
2262,5.1
2263,9.0
2264,0.6
2265,63.3
2266,24.0
2267,60.1
2268,10.3
2269,26.5
2270,111.5
2271,71.0
2272,5.5
2273,29.8
2274,3.5
2275,35.0
2276,7.4
2277,31.3
2278,9.2
2279,1.4
2280,15.8
2281,3.5
2282,24.6
2283,17.1
2284,2.0
2285,8.9
2286,4.3
2287,15.6
2288,23.3
2289,17.6
2290,36.2
2291,3.1
2292,18.7
2293,34.1
2294,14.6
2295,0.8
2296,30.6
2297,47.7
2298,23.1
2299,0.9
2300,61.0
2301,5.8
2302,51.3
2303,12.5
2304,35.6
2305,32.0
2306,35.3
2307,37.3
2308,30.2
2309,2.0
2310,5.5
2311,31.8
2312,16.4
2313,38.4
2314,13.5
2315,110.3
2316,47.4
2317,27.8
2318,5.6
2319,52.1
2320,37.5
2321,47.6
2322,13.8
2323,72.8
2324,8.9
2325,17.0
2326,62.3
2327,35.7
2328,126.3
2329,40.0
2330,5.2
2331,5.9
2332,3.1
2333,14.3
2334,73.8
2335,2.2
2336,3.6
2337,13.5
2338,8.4
2339,127.8
2340,48.0
2341,59.2
2342,9.7
2343,72.6
2344,32.3
2345,36.5
2346,32.2
2347,5.7
2348,23.3
2349,62.5
2350,2.5
2351,73.7
2352,55.5
2353,6.9
2354,42.1
2355,35.0
2356,38.0
2357,1.7
2358,7.9
2359,19.8
2360,50.9
2361,27.2
2362,9.7
2363,64.9
2364,31.2
2365,93.1
2366,2.5
2367,17.3
2368,29.6
2369,15.0
2370,111.7
2371,15.6
2372,63.2
2373,79.7
2374,4.5
2375,2.1
2376,63.4
2377,39.1
2378,3.0
2379,42.6
2380,1.3
2381,13.9
2382,28.5
2383,19.8
2384,12.9
2385,56.0
2386,68.9
2387,31.4
2388,40.4
2389,99.0
2390,10.9
2391,38.6
2392,14.2
2393,19.2
2394,3.4
2395,0.7
2396,32.2
2397,12.8
2398,6.1
2399,72.0
2400,20.7
2401,23.9
2402,0.3
2403,20.3
2404,80.1
2405,12.7
2406,11.1
2407,86.4
2408,12.3
2409,8.1
2410,34.0
2411,112.7
2412,1.3
2413,5.5
2414,22.8
2415,20.0
2416,11.8
2417,0.1
2418,32.0
2419,4.3
2420,60.5
2421,25.5
2422,62.3
2423,9.0
2424,5.9
2425,13.4
2426,25.4
2427,3.9
2428,89.3
2429,52.2
2430,15.4
2431,0.5
2432,57.8
2433,45.3
2434,2.3
2435,42.8
2436,40.7
2437,17.1
2438,34.6
2439,29.0
2440,11.8
2441,2.2
2442,25.2
2443,22.9
2444,38.3
2445,0.1
2446,0.7
2447,6.6
2448,21.4
2449,4.8
2450,0.9
2451,32.9
2452,3.9
2453,33.0
2454,6.1
2455,19.3
2456,26.3
2457,8.5
2458,10.0
2459,30.8
2460,17.2
2461,25.8
2462,3.0
2463,69.7
2464,19.9
2465,32.7
2466,7.3
2467,54.9
2468,34.7
2469,7.2
2470,23.1
2471,63.3
2472,25.7
2473,61.8
2474,42.1
2475,1.4
2476,4.1
2477,12.4
2478,18.9
2479,15.6
2480,14.6
2481,4.7
2482,83.8
2483,59.5
2484,15.5
2485,12.4
2486,57.3
2487,6.4
2488,36.0
2489,88.2
2490,51.4
2491,46.2
2492,50.9
2493,60.6
2494,18.7
2495,147.1
2496,104.1
2497,15.5
2498,59.4
2499,9.4
2500,5.9
2501,3.2
2502,2.9
2503,61.6
2504,90.5
2505,44.6
2506,42.0
2507,39.1
2508,4.1
2509,56.5
2510,14.4
2511,2.9
2512,17.3
2513,12.7
2514,20.9
2515,2.8
2516,65.4
2517,14.4
2518,17.6
2519,114.9
2520,4.5
2521,1.6
2522,9.2
2523,7.2
2524,10.8
2525,85.1
2526,17.0
2527,8.0
2528,71.1
2529,19.3
2530,15.8
2531,1.6
2532,36.3
2533,1.8
2534,10.7
2535,39.8
2536,9.7
2537,72.7
2538,39.0
2539,11.6
2540,1.6
2541,0.6
2542,35.8
2543,9.3
2544,16.0
2545,8.4
2546,6.4
2547,36.6
2548,94.8
2549,37.9
2550,8.3
2551,30.8
2552,44.4
2553,0.4
2554,44.4
2555,109.3
2556,19.5
2557,0.5
2558,1.1
2559,9.2
2560,5.5
2561,33.7
2562,34.8
2563,65.4
2564,10.8
2565,21.3
2566,37.0
2567,2.7
2568,20.1
2569,4.7
2570,1.4
2571,29.2
2572,117.2
2573,74.5
2574,15.2
2575,22.8
2576,39.4
2577,11.0
2578,116.2
2579,25.9
2580,34.1
2581,30.9
2582,21.6
2583,6.6
2584,1.2
2585,47.0
2586,9.1
2587,9.2
2588,31.6
2589,69.5
2590,42.1
2591,7.9
2592,62.8
2593,62.0
2594,1.2
2595,2.7
2596,6.3
2597,19.6
2598,51.3
2599,29.8
2600,3.4
2601,32.0
2602,14.9
2603,57.3
2604,18.7
2605,23.0
2606,46.2
2607,3.7
2608,7.9
2609,141.3
2610,108.0
2611,42.9
2612,6.7
2613,5.8
2614,9.4
2615,27.9
2616,27.8
2617,21.0
2618,56.5
2619,18.5
2620,53.1
2621,21.6
2622,9.8
2623,31.5
2624,94.0
2625,1.5
2626,0.4
2627,6.2
2628,50.3
2629,31.4
2630,42.9
2631,29.0
2632,47.9
2633,68.1
2634,10.9
2635,35.7
2636,32.7
2637,3.0
2638,1.8
2639,41.7
2640,33.5
2641,2.1
2642,40.6
2643,48.2
2644,22.8
2645,156.9
2646,176.6
2647,5.9
2648,20.8
2649,10.9
2650,16.7
2651,4.9
2652,27.0
2653,1.9
2654,22.0
2655,1.3
2656,7.5
2657,32.1
2658,26.3
2659,24.5
2660,19.1
2661,17.5
2662,73.3
2663,23.6
2664,88.2
2665,0.5
2666,93.4
2667,6.9
2668,16.0
2669,4.2
2670,28.1
2671,59.4
2672,26.6
2673,15.8
2674,9.0
2675,9.0
2676,5.0
2677,23.8
2678,26.8
2679,51.3
2680,1.4
2681,21.3
2682,22.0
2683,61.3
2684,26.8
2685,3.8
2686,13.3
2687,1.5
2688,26.2
2689,15.1
2690,0.3
2691,22.4
2692,107.0
2693,28.4
2694,26.0
2695,89.6
2696,6.0
2697,4.7
2698,58.8
2699,18.6
2700,84.5
2701,18.4
2702,14.0
2703,23.9
2704,6.8
2705,4.2
2706,17.4
2707,53.1
2708,38.4
2709,1.3
2710,7.7
2711,24.5
2712,2.1
2713,11.8
2714,66.2
2715,6.7
2716,22.8
2717,3.2
2718,9.3
2719,9.1
2720,47.1
2721,43.8
2722,57.3
2723,18.4
2724,4.9
2725,32.4
2726,136.9
2727,7.9
2728,3.0
2729,26.4
2730,86.4
2731,54.7
2732,8.6
2733,1.3
2734,54.1
2735,0.9
2736,7.3
2737,58.5
2738,18.2
2739,1.0
2740,91.0
2741,11.5
2742,44.7
2743,7.1
2744,40.7
2745,0.8
2746,1.0
2747,62.2
2748,19.2
2749,7.5
2750,23.1
2751,9.0
2752,117.4
2753,20.7
2754,73.9
2755,48.5
2756,2.3
2757,97.0
2758,5.9
2759,4.7
2760,18.3
2761,165.5
2762,68.3
2763,6.2
2764,5.3
2765,6.3
2766,3.5
2767,0.1
2768,14.4
2769,5.1
2770,89.4
2771,25.0
2772,8.6
2773,85.0
2774,11.6
2775,23.9
2776,2.7
2777,1.6
2778,79.7
2779,8.9
2780,10.8
2781,15.3
2782,21.8
2783,73.8
2784,21.6
2785,81.3
2786,39.1
2787,1.2
2788,31.0
2789,61.5
2790,6.5
2791,39.1
2792,57.3
2793,1.6
2794,7.3
2795,10.5
2796,28.4
2797,47.8
2798,4.2
2799,30.3
2800,5.0
2801,24.6
2802,13.8
2803,77.4
2804,28.3
2805,8.6
2806,32.9
2807,20.2
2808,24.2
2809,42.8
2810,21.6
2811,10.0
2812,38.4
2813,33.8
2814,37.7
2815,29.7
2816,12.0
2817,14.5
2818,55.2
2819,8.3
2820,25.0
2821,67.3
2822,8.6
2823,14.1
2824,3.2
2825,13.4
2826,16.4
2827,4.3
2828,2.6
2829,3.5
2830,44.2
2831,91.2
2832,24.0
2833,16.0
2834,4.8
2835,31.1
2836,21.2
2837,4.1
2838,9.2
2839,124.9
2840,20.3
2841,57.9
2842,40.2
2843,29.7
2844,5.4
2845,49.4
2846,1.8
2847,75.2
2848,26.1
2849,5.6
2850,30.0
2851,4.5
2852,6.5
2853,21.9
2854,46.7
2855,30.5
2856,20.1
2857,81.5
2858,11.2
2859,69.4
2860,30.2
2861,51.5
2862,10.4
2863,66.1
2864,51.2
2865,2.3
2866,16.7
2867,0.3
2868,8.5
2869,7.8
2870,7.9
2871,1.1
2872,56.2
2873,44.9
2874,9.9
2875,13.9
2876,0.4
2877,11.4
2878,11.0
2879,31.1
2880,13.1
2881,72.7
2882,3.5
2883,43.8
2884,53.9
2885,26.0
2886,28.7
2887,5.0
2888,12.1
2889,7.4
2890,103.0
2891,7.9
2892,5.7
2893,12.8
2894,8.8
2895,64.5
2896,0.7
2897,3.0
2898,11.2
2899,0.8
2900,53.0
2901,108.3
2902,36.7
2903,22.8
2904,0.2
2905,2.3
2906,42.4
2907,43.7
2908,15.6
2909,0.2
2910,12.0
2911,42.1
2912,2.6
2913,30.0
2914,80.1
2915,16.1
2916,12.4
2917,22.6
2918,21.0
2919,15.9
2920,38.6
2921,68.4
2922,97.3
2923,48.4
2924,44.8
2925,56.5
2926,36.4
2927,9.5
2928,5.1
2929,39.9
2930,28.3
2931,19.0
2932,24.3
2933,52.3
2934,8.8
2935,52.5
2936,1.1
2937,37.7
2938,30.2
2939,11.3
2940,63.5
2941,54.0
2942,32.4
2943,2.0
2944,15.2
2945,189.5
2946,29.8
2947,0.6
2948,34.7
2949,15.0
2950,83.4
2951,77.5
2952,9.9
2953,8.0
2954,12.3
2955,57.9
2956,103.2
2957,13.7
2958,21.4
2959,11.2
2960,25.0
2961,29.8
2962,33.9
2963,15.5
2964,10.7
2965,7.7
2966,10.7
2967,3.8
2968,127.7
2969,23.0
2970,12.3
2971,9.2
2972,33.7
2973,21.8
2974,41.3
2975,66.6
2976,4.2
2977,20.9
2978,13.4
2979,74.6
2980,11.1
2981,1.8
2982,26.0
2983,30.5
2984,3.3
2985,53.8
2986,35.4
2987,31.0
2988,12.2
2989,39.0
2990,24.6
2991,18.8
2992,5.7
2993,50.8
2994,11.4
2995,139.8
2996,2.5
2997,33.1
2998,4.6
2999,39.2
3000,24.9
3001,55.0
3002,2.1
3003,11.7
3004,2.1
3005,15.8
3006,29.8
3007,5.4
3008,77.2
3009,42.0
3010,2.1
3011,44.2
3012,30.2
3013,22.0
3014,9.9
3015,72.0
3016,44.6
3017,38.2
3018,41.2
3019,29.4
3020,18.7
3021,14.2
3022,41.3
3023,41.9
3024,6.1
3025,23.9
3026,1.6
3027,36.9
3028,40.7
3029,1.7
3030,6.4
3031,11.8
3032,17.7
3033,48.4
3034,8.1
3035,7.1
3036,17.8
3037,1.1
3038,48.3
3039,84.8
3040,18.0
3041,15.0
3042,24.0
3043,22.3
3044,41.0
3045,30.8
3046,10.6
3047,3.1
3048,75.6
3049,62.9
3050,21.7
3051,10.3
3052,22.6
3053,108.9
3054,4.9
3055,11.0
3056,23.9
3057,4.1
3058,6.5
3059,109.0
3060,2.3
3061,13.4
3062,3.2
3063,31.2
3064,7.9
3065,2.8
3066,3.6
3067,12.7
3068,0.3
3069,4.6
3070,10.3
3071,6.0
3072,40.8
3073,12.7
3074,16.5
3075,85.2
3076,2.9
3077,19.5
3078,6.4
3079,13.3
3080,39.5
3081,0.8
3082,11.1
3083,68.6
3084,14.7
3085,14.2
3086,8.3
3087,100.0
3088,1.9
3089,125.6
3090,1.2
3091,20.7
3092,59.7
3093,3.8
3094,41.6
3095,5.0
3096,17.5
3097,13.1
3098,11.7
3099,42.8
3100,48.8
3101,44.8
3102,55.4
3103,0.3
3104,4.6
3105,71.1
3106,1.0
3107,0.5
3108,23.2
3109,12.6
3110,26.5
3111,49.3
3112,30.6
3113,43.8
3114,14.1
3115,18.5
3116,46.2
3117,24.2
3118,4.4
3119,63.2
3120,1.1
3121,5.2
3122,50.7
3123,85.5
3124,38.0
3125,15.8
3126,10.7
3127,6.6
3128,0.4
3129,12.0
3130,56.3
3131,93.1
3132,3.6
3133,2.6
3134,22.7
3135,52.6
3136,12.4
3137,13.9
3138,17.9
3139,2.7
3140,29.6
3141,26.2
3142,51.4
3143,22.1
3144,5.0
3145,0.0
3146,123.6
3147,59.4
3148,1.7
3149,27.7
3150,11.7
3151,15.0
3152,42.7
3153,8.3
3154,0.2
3155,3.5
3156,37.5
3157,40.7
3158,2.0
3159,52.7
3160,15.4
3161,40.3
3162,32.9
3163,64.7
3164,22.6
3165,9.3
3166,32.4
3167,19.0
3168,5.0
3169,0.8
3170,62.5
3171,26.3
3172,2.7
3173,46.4
3174,27.3
3175,65.8
3176,31.9
3177,10.9
3178,4.0
3179,15.5
3180,14.2
3181,12.5
3182,83.9
3183,15.3
3184,51.2
3185,23.3
3186,38.2
3187,9.7
3188,5.0
3189,20.0
3190,15.0
3191,70.3
3192,17.7
3193,61.8
3194,23.7
3195,45.0
3196,52.5
3197,18.0
3198,36.5
3199,64.0
3200,2.2
3201,33.4
3202,1.2
3203,14.2
3204,0.7
3205,4.4
3206,35.0
3207,9.0
3208,19.2
3209,47.0
3210,31.0
3211,16.5
3212,3.2
3213,55.5
3214,4.6
3215,1.4
3216,84.3
3217,21.1
3218,21.3
3219,17.2
3220,10.4
3221,37.4
3222,71.1
3223,58.0
3224,33.5
3225,33.7
3226,10.5
3227,7.2
3228,17.7
3229,47.3
3230,44.3
3231,26.8
3232,41.4
3233,37.3
3234,18.5
3235,0.5
3236,15.4
3237,95.3
3238,30.1
3239,21.3
3240,34.4
3241,10.3
3242,39.6
3243,28.5
3244,39.4
3245,54.1
3246,11.6
3247,21.2
3248,15.4
3249,1.7
3250,37.1
3251,6.2
3252,28.2
3253,53.4
3254,23.4
3255,49.2
3256,96.6
3257,20.6
3258,54.9
3259,109.9
3260,12.8
3261,42.8
3262,20.2
3263,58.3
3264,33.5
3265,3.1
3266,6.3
3267,128.1
3268,19.5
3269,32.9
3270,2.9
3271,2.8
3272,41.6
3273,85.4
3274,40.7
3275,4.6
3276,52.0
3277,4.7
3278,44.6
3279,13.1
3280,17.9
3281,12.9
3282,66.4
3283,1.2
3284,33.0
3285,56.6
3286,11.6
3287,10.8
3288,35.5
3289,103.3
3290,7.6
3291,68.7
3292,13.0
3293,19.4
3294,6.3
3295,33.3
3296,72.0
3297,2.5
3298,20.4
3299,34.2
3300,74.0
3301,10.6
3302,6.6
3303,13.4
3304,46.5
3305,13.6
3306,11.2
3307,15.6
3308,17.7
3309,32.1
3310,30.2
3311,8.0
3312,33.6
3313,2.5
3314,51.0
3315,33.8
3316,6.8
3317,42.5
3318,29.5
3319,12.3
3320,10.4
3321,3.5
3322,11.9
3323,45.3
3324,1.7
3325,0.1
3326,102.4
3327,5.0
3328,27.3
3329,79.1
3330,4.9
3331,31.3
3332,7.9
3333,9.4
3334,6.5
3335,25.8
3336,33.9
3337,46.9
3338,21.7
3339,8.6
3340,26.1
3341,13.9
3342,59.8
3343,5.6
3344,38.8
3345,9.8
3346,75.3
3347,25.0
3348,0.8
3349,24.6
3350,23.0
3351,40.2
3352,16.7
3353,32.5
3354,64.8
3355,33.7
3356,1.4
3357,42.0
3358,28.9
3359,22.9
3360,7.1
3361,19.4
3362,114.7
3363,9.8
3364,126.8
3365,15.1
3366,1.5
3367,6.1
3368,190.0
3369,16.4
3370,8.2
3371,30.6
3372,80.4
3373,80.9
3374,12.5
3375,38.3
3376,46.6
3377,79.3
3378,97.1
3379,6.2
3380,31.5
3381,6.9
3382,10.1
3383,19.9
3384,39.0
3385,114.7
3386,10.9
3387,36.7
3388,2.6
3389,17.2
3390,167.0
3391,8.8
3392,20.5
3393,21.9
3394,8.4
3395,17.5
3396,10.8
3397,10.1
3398,3.7
3399,53.9
3400,23.9
3401,5.0
3402,13.5
3403,6.7
3404,39.6
3405,13.2
3406,27.5
3407,77.9
3408,45.1
3409,13.7
3410,25.7
3411,88.5
3412,9.5
3413,79.4
3414,2.5
3415,17.7
3416,15.8
3417,34.1
3418,17.7
3419,13.2
3420,15.9
3421,35.5
3422,0.6
3423,38.9
3424,1.8
3425,83.2
3426,31.7
3427,3.6
3428,10.5
3429,87.3
3430,20.4
3431,18.3
3432,5.0
3433,44.5
3434,19.2
3435,118.8
3436,40.4
3437,6.4
3438,6.8
3439,20.4
3440,12.0
3441,8.9
3442,6.8
3443,18.8
3444,125.0
3445,66.9
3446,48.6
3447,158.0
3448,0.4
3449,20.7
3450,14.8
3451,12.1
3452,6.5
3453,39.4
3454,83.7
3455,28.0
3456,7.4
3457,2.7
3458,5.0
3459,32.7
3460,46.8
3461,16.2
3462,31.7
3463,17.5
3464,17.3
3465,5.9
3466,5.6
3467,97.0
3468,52.0
3469,12.2
3470,3.7
3471,52.3
3472,24.5
3473,43.0
3474,71.5
3475,21.2
3476,3.2
3477,5.0
3478,22.4
3479,11.8
3480,8.9
3481,25.3
3482,11.2
3483,20.3
3484,72.7
3485,0.7
3486,98.1
3487,43.0
3488,1.6
3489,15.1
3490,10.8
3491,18.7
3492,56.8
3493,10.1
3494,2.2
3495,17.7
3496,52.8
3497,32.8
3498,49.0
3499,2.0
3500,32.0
3501,41.8
3502,57.7
3503,59.6
3504,40.8
3505,18.9
3506,35.1
3507,42.4
3508,45.3
3509,24.7
3510,3.8
3511,18.7
3512,1.5
3513,6.5
3514,41.7
3515,16.6
3516,12.4
3517,33.3
3518,45.9
3519,22.2
3520,12.1
3521,133.1
3522,15.0
3523,25.5
3524,29.2
3525,8.6
3526,13.1
3527,26.2
3528,1.1
3529,22.5
3530,39.2
3531,14.9
3532,0.5
3533,25.3
3534,44.1
3535,50.5
3536,0.5
3537,20.6
3538,130.0
3539,47.2
3540,45.5
3541,47.7
3542,7.2
3543,5.5
3544,2.0
3545,29.8
3546,57.9
3547,34.1
3548,1.6
3549,63.9
3550,2.9
3551,18.6
3552,28.3
3553,0.0
3554,9.2
3555,20.7
3556,21.8
3557,11.6
3558,4.7
3559,74.9
3560,1.7
3561,20.0
3562,6.0
3563,11.6
3564,18.8
3565,31.3
3566,67.9
3567,7.1
3568,1.3
3569,11.1
3570,49.1
3571,4.0
3572,44.4
3573,13.5
3574,19.9
3575,12.9
3576,11.5
3577,12.2
3578,0.4
3579,8.7
3580,13.6
3581,44.7
3582,51.4
3583,19.7
3584,27.8
3585,28.9
3586,1.0
3587,52.1
3588,21.3
3589,48.5
3590,56.7
3591,73.2
3592,9.5
3593,6.4
3594,35.9
3595,9.7
3596,13.9
3597,14.1
3598,64.2
3599,6.4
3600,0.8
3601,15.2
3602,15.8
3603,30.1
3604,98.0
3605,65.9
3606,40.0
3607,15.9
3608,26.9
3609,17.8
3610,25.3
3611,5.3
3612,31.9
3613,43.1
3614,85.0
3615,27.1
3616,31.1
3617,15.0
3618,20.1
3619,6.3
3620,18.7
3621,35.5
3622,34.8
3623,73.2
3624,28.3
3625,21.6
3626,109.2
3627,4.3
3628,20.1
3629,9.8
3630,2.0
3631,16.8
3632,59.8
3633,8.0
3634,23.1
3635,46.0
3636,24.4
3637,11.6
3638,1.0
3639,67.2
3640,23.0
3641,0.5
3642,20.7
3643,71.3
3644,25.8
3645,10.6
3646,10.7
3647,19.0
3648,2.1
3649,2.8
3650,7.7
3651,42.3
3652,21.2
3653,27.2
3654,7.0
3655,36.1
3656,61.0
3657,3.9
3658,4.4
3659,79.4
3660,9.1
3661,86.8
3662,3.1
3663,32.1
3664,53.2
3665,2.3
3666,38.8
3667,2.3
3668,0.1
3669,22.8
3670,7.3
3671,2.5
3672,1.3
3673,2.6
3674,3.5
3675,39.5
3676,26.7
3677,40.5
3678,8.1
3679,64.5
3680,102.1
3681,69.6
3682,15.3
3683,35.3
3684,9.4
3685,24.3
3686,50.8
3687,27.8
3688,24.5
3689,33.8
3690,7.5
3691,53.5
3692,2.1
3693,32.9
3694,2.8
3695,5.5
3696,7.9
3697,91.1
3698,9.8
3699,19.3
3700,31.8
3701,38.9
3702,10.9
3703,1.8
3704,26.2
3705,17.3
3706,5.0
3707,45.7
3708,24.3
3709,8.3
3710,36.7
3711,92.8
3712,0.4
3713,9.6
3714,2.7
3715,11.9
3716,19.4
3717,5.8
3718,58.0
3719,8.7
3720,64.6
3721,10.3
3722,53.7
3723,8.1
3724,21.6
3725,85.7
3726,12.1
3727,28.5
3728,55.9
3729,14.8
3730,7.9
3731,16.0
3732,43.6
3733,4.8
3734,60.9
3735,25.7
3736,14.6
3737,17.4
3738,6.6
3739,15.9
3740,25.6
3741,119.5
3742,5.6
3743,12.1
3744,10.1
3745,23.5
3746,15.8
3747,16.3
3748,3.7
3749,5.3
3750,7.8
3751,66.6
3752,54.3
3753,24.1
3754,78.3
3755,18.9
3756,43.0
3757,0.2
3758,35.0
3759,25.5
3760,2.6
3761,37.3
3762,4.3
3763,8.3
3764,9.2
3765,38.1
3766,95.9
3767,45.3
3768,4.3
3769,32.6
3770,60.9
3771,49.3
3772,24.7
3773,21.7
3774,19.0
3775,17.0
3776,83.0
3777,175.2
3778,1.0
3779,23.2
3780,38.8
3781,1.2
3782,4.0
3783,55.7
3784,1.2
3785,49.8
3786,3.3
3787,110.4
3788,1.0
3789,14.0
3790,22.6
3791,14.5
3792,7.6
3793,39.5
3794,6.2
3795,36.3
3796,13.7
3797,8.2
3798,2.0
3799,95.7
3800,34.6
3801,46.1
3802,26.9
3803,11.6
3804,90.1
3805,36.0
3806,0.1
3807,35.8
3808,28.7
3809,9.8
3810,24.1
3811,1.2
3812,6.8
3813,46.8
3814,53.1
3815,1.8
3816,160.8
3817,23.8
3818,16.9
3819,42.8
3820,8.1
3821,27.5
3822,4.1
3823,85.5
3824,53.7
3825,15.7
3826,8.0
3827,120.5
3828,3.0
3829,28.7
3830,78.0
3831,34.2
3832,46.0
3833,146.8
3834,22.4
3835,47.9
3836,15.8
3837,9.4
3838,26.3
3839,39.2
3840,48.5
3841,1.7
3842,20.3
3843,1.6
3844,6.9
3845,33.1
3846,58.4
3847,29.0
3848,18.3
3849,25.9
3850,146.6
3851,9.4
3852,23.0
3853,29.9
3854,45.2
3855,11.1
3856,15.6
3857,1.7
3858,6.4
3859,13.7
3860,11.1
3861,6.4
3862,7.4
3863,2.7
3864,19.6
3865,15.9
3866,16.0
3867,6.8
3868,34.4
3869,28.4
3870,20.9
3871,65.3
3872,4.3
3873,48.4
3874,27.0
3875,52.2
3876,110.0
3877,26.2
3878,2.6
3879,42.6
3880,8.4
3881,63.1
3882,22.4
3883,6.1
3884,24.0
3885,112.3
3886,16.5
3887,40.2
3888,20.9
3889,77.2
3890,46.6
3891,8.5
3892,87.0
3893,29.6
3894,2.5
3895,7.6
3896,26.1
3897,30.6
3898,10.0
3899,4.6
3900,28.5
3901,40.9
3902,9.3
3903,37.8
3904,19.9
3905,1.5
3906,21.0
3907,116.8
3908,26.0
3909,8.2
3910,13.6
3911,106.2
3912,26.2
3913,6.8
3914,39.5
3915,18.5
3916,3.8
3917,40.1
3918,63.0
3919,48.6
3920,16.5
3921,13.9
3922,24.0
3923,49.6
3924,32.1
3925,4.1
3926,81.0
3927,24.3
3928,47.3
3929,34.1
3930,9.1
3931,25.5
3932,5.5
3933,53.9
3934,55.4
3935,33.5
3936,17.8
3937,5.2
3938,13.2
3939,76.6
3940,24.6
3941,62.2
3942,8.1
3943,59.1
3944,91.3
3945,43.7
3946,13.1
3947,76.2
3948,40.1
3949,10.2
3950,43.9
3951,70.6
3952,44.2
3953,29.6
3954,12.3
3955,17.1
3956,23.3
3957,27.5
3958,56.7
3959,104.7
3960,10.0
3961,33.6
3962,28.2
3963,32.6
3964,4.6
3965,55.0
3966,6.8
3967,37.4
3968,38.7
3969,50.8
3970,10.5
3971,59.1
3972,0.7
3973,20.2
3974,27.4
3975,68.9
3976,4.8
3977,8.7
3978,20.9
3979,12.4
3980,21.2
3981,25.4
3982,94.7
3983,3.6
3984,103.2
3985,0.4
3986,1.6
3987,17.5
3988,31.1
3989,12.2
3990,117.1
3991,39.7
3992,1.7
3993,33.9
3994,35.1
3995,9.2
3996,47.0
3997,15.5
3998,108.5
3999,16.5
4000,1.7
4001,0.3
4002,31.1
4003,97.5
4004,8.8
4005,35.8
4006,121.0
4007,52.9
4008,98.2
4009,48.8
4010,0.2
4011,9.6
4012,0.5
4013,10.5
4014,37.8
4015,182.6
4016,13.5
4017,20.9
4018,29.3
4019,49.9
4020,30.8
4021,17.6
4022,22.4
4023,18.8
4024,12.6
4025,63.7
4026,5.1
4027,36.9
4028,9.5
4029,33.1
4030,10.7
4031,11.3
4032,23.6
4033,3.1
4034,31.3
4035,10.9
4036,1.4
4037,53.0
4038,38.0
4039,0.8
4040,52.3
4041,33.5
4042,4.6
4043,48.4
4044,43.6
4045,17.3
4046,42.0
4047,71.0
4048,25.1
4049,62.6
4050,46.7
4051,1.9
4052,8.4
4053,25.7
4054,11.1
4055,30.7
4056,10.0
4057,11.6
4058,80.6
4059,0.9
4060,33.7
4061,4.7
4062,19.3
4063,7.1
4064,44.5
4065,25.9
4066,1.3
4067,18.2
4068,27.5
4069,24.5
4070,19.9
4071,27.6
4072,9.0
4073,13.2
4074,38.7
4075,2.4
4076,43.5
4077,29.3
4078,32.2
4079,14.4
4080,2.4
4081,38.0
4082,26.9
4083,90.0
4084,12.2
4085,44.3
4086,5.5
4087,0.6
4088,2.2
4089,15.2
4090,3.2
4091,4.5
4092,0.9
4093,4.7
4094,23.8
4095,98.3
4096,150.8
4097,8.0
4098,4.9
4099,158.7
4100,13.4
4101,22.2
4102,59.3
4103,43.4
4104,18.6
4105,19.4
4106,53.0
4107,27.3
4108,19.4
4109,3.5
4110,12.9
4111,32.2
4112,22.2
4113,31.8
4114,21.9
4115,29.6
4116,1.5
4117,18.3
4118,59.2
4119,71.8
4120,28.4
4121,23.4
4122,10.8
4123,36.2
4124,25.2
4125,3.4
4126,2.8
4127,35.4
4128,12.4
4129,44.5
4130,7.5
4131,56.9
4132,27.6
4133,4.0
4134,7.4
4135,31.7
4136,7.2
4137,84.9
4138,4.2
4139,7.5
